Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Ship Date,Ship Mode,Profit,Quantity,Sales
US-2018-100853,9/14/2018,Central,Corporate,Office Supplies,Labels,Avery 51,9/19/2018,Standard Class,6.552,4,20.16
US-2021-152366,4/21/2021,Central,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4/25/2021,Second Class,-243.16,4,97.264
US-2019-101511,11/21/2019,East,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",11/23/2019,Second Class,-11.3372,7,396.802
US-2019-101511,11/21/2019,East,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11/23/2019,Second Class,-3.7715,5,15.88
CA-2019-137225,12/15/2019,East,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",12/19/2019,Standard Class,1.4104,1,3.28
CA-2018-166191,12/5/2018,Central,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",12/9/2018,Second Class,1.8612,2,24.816
CA-2018-166191,12/5/2018,Central,Corporate,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,12/9/2018,Second Class,76.6395,7,408.744
CA-2018-158274,11/19/2018,South,Home Office,Technology,Phones,AT&T TR1909W,11/24/2018,Second Class,131.0296,4,503.96
CA-2018-158274,11/19/2018,South,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),11/24/2018,Second Class,41.986,5,149.95
CA-2018-158274,11/19/2018,South,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,11/24/2018,Second Class,7.25,2,29
CA-2020-105018,11/28/2020,East,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,12/2/2020,Standard Class,3.4368,2,7.16
CA-2018-123260,8/26/2018,West,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8/30/2018,Standard Class,22.984,8,176.8
CA-2020-157000,7/16/2020,Central,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",7/22/2020,Standard Class,3.7224,3,37.224
CA-2020-157000,7/16/2020,Central,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,7/22/2020,Standard Class,6.255,3,20.016
CA-2019-102281,10/12/2019,East,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",10/14/2019,First Class,112.392,4,899.136
CA-2019-102281,10/12/2019,East,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,10/14/2019,First Class,20.0928,6,71.76
CA-2019-102281,10/12/2019,East,Home Office,Office Supplies,Paper,Xerox 205,10/14/2019,First Class,24.8832,8,51.84
CA-2019-102281,10/12/2019,East,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",10/14/2019,First Class,46.9764,3,626.352
CA-2019-102281,10/12/2019,East,Home Office,Office Supplies,Art,4009 Highlighters by Sanford,10/14/2019,First Class,6.567,5,19.9
CA-2019-131457,10/31/2019,West,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,11/6/2019,Standard Class,6.7116,7,14.28
CA-2018-140004,3/21/2018,East,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3/25/2018,Standard Class,1.2038,2,7.408
CA-2018-140004,3/21/2018,East,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3/25/2018,Standard Class,1.5876,3,6.048
CA-2021-107720,11/6/2021,East,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,11/13/2021,Standard Class,12.0276,3,46.26
US-2021-124303,7/6/2021,East,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7/13/2021,Standard Class,-2.2586,2,2.946
US-2021-124303,7/6/2021,East,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",7/13/2021,Standard Class,5.8203,3,16.056
CA-2021-105074,6/24/2021,East,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,6/29/2021,Standard Class,6.795,3,21.744
CA-2018-133690,8/3/2018,West,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,8/5/2018,First Class,-161.875,2,218.75
CA-2018-133690,8/3/2018,West,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",8/5/2018,First Class,0.2925,1,2.6
US-2021-116701,12/17/2021,Central,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,12/21/2021,Second Class,-178.9668,2,66.284
CA-2021-126382,6/3/2021,South,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",6/7/2021,Standard Class,9.6712,7,35.168
CA-2021-108329,12/9/2021,West,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,12/14/2021,Standard Class,44.4768,4,444.768
CA-2021-135860,12/1/2021,Central,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",12/7/2021,Standard Class,5.8744,4,83.92
CA-2021-135860,12/1/2021,Central,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,12/7/2021,Standard Class,35.6346,2,131.98
CA-2021-135860,12/1/2021,Central,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",12/7/2021,Standard Class,7.4824,4,15.92
CA-2021-135860,12/1/2021,Central,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",12/7/2021,Standard Class,16.2099,9,52.29
CA-2021-135860,12/1/2021,Central,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",12/7/2021,Standard Class,3.6796,1,91.99
CA-2019-101007,2/9/2019,Central,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,2/13/2019,Second Class,6.5,2,20.8
CA-2019-146262,1/2/2019,East,Corporate,Office Supplies,Labels,Avery 505,1/9/2019,Standard Class,8.88,2,23.68
CA-2019-146262,1/2/2019,East,Corporate,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1/9/2019,Standard Class,-244.323,5,452.45
CA-2019-146262,1/2/2019,East,Corporate,Technology,Phones,Speck Products Candyshell Flip Case,1/9/2019,Standard Class,-14.6958,3,62.982
CA-2019-146262,1/2/2019,East,Corporate,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1/9/2019,Standard Class,-950.4,9,1188
CA-2019-146262,1/2/2019,East,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1/9/2019,Standard Class,4.4792,2,89.584
CA-2020-130162,10/28/2020,West,Consumer,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",11/1/2020,Standard Class,26.0568,6,93.06
CA-2020-130162,10/28/2020,West,Consumer,Technology,Phones,Adtran 1202752G1,11/1/2020,Standard Class,22.6782,3,302.376
CA-2019-169397,12/24/2019,East,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,12/27/2019,First Class,1.8148,2,5.584
CA-2019-169397,12/24/2019,East,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",12/27/2019,First Class,8.2302,6,22.704
CA-2019-169397,12/24/2019,East,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,12/27/2019,First Class,-13.8432,4,19.776
CA-2019-169397,12/24/2019,East,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",12/27/2019,First Class,19.0848,4,72.704
CA-2019-169397,12/24/2019,East,Consumer,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,12/27/2019,First Class,-383.9904,4,479.988
CA-2019-169397,12/24/2019,East,Consumer,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,12/27/2019,First Class,2.7168,2,27.168
CA-2019-163055,8/9/2019,Central,Corporate,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",8/16/2019,Standard Class,0.968,1,2.2
CA-2019-163055,8/9/2019,Central,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,8/16/2019,Standard Class,136.939,5,622.45
CA-2019-163055,8/9/2019,Central,Corporate,Office Supplies,Storage,Rogers Deluxe File Chest,8/16/2019,Standard Class,0.2198,1,21.98
US-2019-145436,2/28/2019,South,Consumer,Furniture,Chairs,Global Low Back Tilter Chair,3/4/2019,Standard Class,-28.2744,2,161.568
US-2019-145436,2/28/2019,South,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",3/4/2019,Standard Class,43.8408,8,389.696
US-2018-156216,9/13/2018,South,Corporate,Office Supplies,Binders,GBC Instant Index System for Binding Systems,9/17/2018,Standard Class,-12.432,7,18.648
US-2021-100930,4/7/2021,South,Home Office,Furniture,Tables,Bush Advantage Collection Round Conference Table,4/12/2021,Standard Class,-102.048,2,233.86
US-2021-100930,4/7/2021,South,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,4/12/2021,Standard Class,-248.2458,3,620.6145
US-2021-100930,4/7/2021,South,Home Office,Office Supplies,Binders,GBC Instant Index System for Binding Systems,4/12/2021,Standard Class,-3.552,2,5.328
US-2021-100930,4/7/2021,South,Home Office,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",4/12/2021,Standard Class,0,3,258.072
US-2021-100930,4/7/2021,South,Home Office,Technology,Accessories,Logitech P710e Mobile Speakerphone,4/12/2021,Standard Class,-7.7247,3,617.976
CA-2021-160514,11/12/2021,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),11/16/2021,Standard Class,4.752,2,10.56
CA-2020-157749,6/4/2020,Central,Consumer,Office Supplies,Paper,Xerox 1957,6/9/2020,Second Class,9.396,5,25.92
CA-2020-157749,6/4/2020,Central,Consumer,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,6/9/2020,Second Class,-356.728,5,419.68
CA-2020-157749,6/4/2020,Central,Consumer,Furniture,Furnishings,Staple-based wall hangings,6/9/2020,Second Class,-4.6752,3,11.688
CA-2020-157749,6/4/2020,Central,Consumer,Technology,Phones,PureGear Roll-On Screen Protector,6/9/2020,Second Class,11.1944,2,31.984
CA-2020-157749,6/4/2020,Central,Consumer,Furniture,Tables,KI Conference Tables,6/9/2020,Second Class,-120.513,5,177.225
CA-2020-157749,6/4/2020,Central,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,6/9/2020,Second Class,-2.8308,3,4.044
CA-2020-157749,6/4/2020,Central,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",6/9/2020,Second Class,1.2038,2,7.408
CA-2018-131926,6/1/2018,Central,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,6/6/2018,Second Class,580.5394,7,2001.86
CA-2018-131926,6/1/2018,Central,Home Office,Office Supplies,Storage,Safco Steel Mobile File Cart,6/6/2018,Second Class,41.68,2,166.72
CA-2018-131926,6/1/2018,Central,Home Office,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",6/6/2018,Second Class,23.94,6,47.88
CA-2018-131926,6/1/2018,Central,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,6/6/2018,Second Class,496.0725,5,1503.25
CA-2018-131926,6/1/2018,Central,Home Office,Office Supplies,Paper,Xerox 205,6/6/2018,Second Class,12.4416,4,25.92
CA-2020-154739,12/10/2020,West,Consumer,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",12/15/2020,Second Class,28.1372,2,321.568
CA-2020-145625,9/11/2020,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",9/17/2020,Standard Class,3.5767,1,7.61
CA-2020-145625,9/11/2020,West,Consumer,Technology,Accessories,Logitech P710e Mobile Speakerphone,9/17/2020,Standard Class,636.0003,13,3347.37
CA-2020-146941,12/10/2020,East,Consumer,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",12/13/2020,First Class,22.5624,6,80.58
CA-2020-146941,12/10/2020,East,Consumer,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,12/13/2020,First Class,162.864,4,361.92
US-2019-159982,11/28/2019,Central,Corporate,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12/4/2019,Standard Class,-8.4924,9,12.132
US-2019-159982,11/28/2019,Central,Corporate,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",12/4/2019,Standard Class,-19.5624,2,82.368
US-2019-159982,11/28/2019,Central,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",12/4/2019,Standard Class,4.044,5,53.92
US-2019-159982,11/28/2019,Central,Corporate,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,12/4/2019,Standard Class,56.6916,6,647.904
CA-2021-163139,12/1/2021,East,Consumer,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,12/3/2021,Second Class,6.9258,3,20.37
CA-2021-163139,12/1/2021,East,Consumer,Office Supplies,Storage,Safco Industrial Shelving,12/3/2021,Second Class,6.6465,3,221.55
CA-2021-163139,12/1/2021,East,Consumer,Office Supplies,Binders,Acco 3-Hole Punch,12/3/2021,Second Class,6.132,5,17.52
US-2021-155299,6/8/2021,Central,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,6/12/2021,Standard Class,-4.466,2,1.624
US-2018-106992,9/19/2018,Central,Corporate,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,9/21/2018,Second Class,-509.997,3,3059.982
US-2018-106992,9/19/2018,Central,Corporate,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,9/21/2018,Second Class,-251.9958,7,2519.958
CA-2020-125318,6/6/2020,Central,Consumer,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,6/13/2020,Standard Class,28.7196,4,328.224
CA-2019-155040,11/10/2019,West,Consumer,Technology,Accessories,Microsoft Sculpt Comfort Mouse,11/15/2019,Standard Class,35.156,2,79.9
CA-2021-136826,6/16/2021,South,Corporate,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",6/20/2021,Standard Class,4.7304,3,14.016
CA-2020-111010,1/22/2020,East,Consumer,Office Supplies,Fasteners,Bagged Rubber Bands,1/28/2020,Standard Class,0.3024,6,7.56
US-2021-145366,12/9/2021,East,Corporate,Office Supplies,Storage,Safco Commercial Shelving,12/13/2021,Standard Class,-7.4416,1,37.208
US-2021-145366,12/9/2021,East,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",12/13/2021,Standard Class,21.591,3,57.576
CA-2021-163979,12/28/2021,West,Corporate,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1/2/2022,Second Class,210.4936,4,725.84
CA-2019-155334,7/30/2019,West,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7/31/2019,First Class,92.3692,7,209.93
CA-2019-155334,7/30/2019,West,Consumer,Furniture,Furnishings,Regeneration Desk Collection,7/31/2019,First Class,2.3232,3,5.28
CA-2019-155334,7/30/2019,West,Consumer,Office Supplies,Binders,Presstex Flexible Ring Binders,7/31/2019,First Class,4.095,3,10.92
CA-2021-118136,9/16/2021,West,Corporate,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",9/17/2021,First Class,4.0572,2,8.82
CA-2021-118136,9/16/2021,West,Corporate,Office Supplies,Art,Newell 330,9/17/2021,First Class,1.5548,1,5.98
CA-2021-132976,10/13/2021,East,Corporate,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",10/17/2021,Standard Class,4.0768,2,11.648
CA-2021-132976,10/13/2021,East,Corporate,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",10/17/2021,Standard Class,5.9072,4,18.176
CA-2021-132976,10/13/2021,East,Corporate,Office Supplies,Storage,Eldon Simplefile Box Office,10/17/2021,Standard Class,5.9712,6,59.712
CA-2021-132976,10/13/2021,East,Corporate,Office Supplies,Labels,Avery 489,10/17/2021,Standard Class,8.694,3,24.84
US-2019-161991,9/26/2019,Central,Consumer,Office Supplies,Binders,Round Ring Binders,9/28/2019,Second Class,-3.432,5,2.08
US-2019-161991,9/26/2019,Central,Consumer,Technology,Phones,Bose SoundLink Bluetooth Speaker,9/28/2019,Second Class,376.11,7,1114.4
CA-2019-130890,11/2/2019,West,Consumer,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",11/6/2019,Standard Class,51.942,5,1038.84
CA-2019-130883,9/26/2019,West,Consumer,Office Supplies,Paper,Easy-staple paper,10/2/2019,Standard Class,47.844,5,141.76
CA-2019-130883,9/26/2019,West,Consumer,Technology,Accessories,Microsoft Arc Touch Mouse,10/2/2019,Standard Class,47.96,5,239.8
CA-2019-130883,9/26/2019,West,Consumer,Office Supplies,Paper,Xerox 216,10/2/2019,Standard Class,10.8864,6,31.104
CA-2020-112697,12/18/2020,South,Corporate,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,12/20/2020,Second Class,-169.372,7,254.058
CA-2020-112697,12/18/2020,South,Corporate,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",12/20/2020,Second Class,24.316,2,194.528
CA-2020-112697,12/18/2020,South,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,12/20/2020,Second Class,-204.3145,5,961.48
CA-2020-110772,11/20/2020,East,Home Office,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,11/24/2020,Second Class,6.6836,7,19.096
CA-2020-110772,11/20/2020,East,Home Office,Office Supplies,Labels,Avery 512,11/24/2020,Second Class,6.2424,8,18.496
CA-2020-110772,11/20/2020,East,Home Office,Technology,Accessories,Logitech Wireless Gaming Headset G930,11/24/2020,Second Class,54.3966,2,255.984
CA-2020-110772,11/20/2020,East,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",11/24/2020,Second Class,-48.7032,3,86.97
CA-2018-111451,12/26/2018,West,Corporate,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",12/28/2018,First Class,78.8592,8,300.416
CA-2018-111451,12/26/2018,West,Corporate,Furniture,Chairs,Global Deluxe Office Fabric Chairs,12/28/2018,First Class,20.1558,3,230.352
CA-2018-111451,12/26/2018,West,Corporate,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,12/28/2018,First Class,-24.5646,3,218.352
CA-2018-111451,12/26/2018,West,Corporate,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,12/28/2018,First Class,-62.88,5,78.6
CA-2018-111451,12/26/2018,West,Corporate,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",12/28/2018,First Class,9.2988,3,27.552
CA-2020-142545,10/28/2020,East,Corporate,Office Supplies,Paper,Xerox 223,11/3/2020,Standard Class,15.552,5,32.4
CA-2020-142545,10/28/2020,East,Corporate,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",11/3/2020,Standard Class,10.8248,8,1082.48
CA-2020-142545,10/28/2020,East,Corporate,Office Supplies,Paper,Xerox 1939,11/3/2020,Standard Class,27.3168,3,56.91
CA-2020-142545,10/28/2020,East,Corporate,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",11/3/2020,Standard Class,38.024,4,77.6
CA-2020-142545,10/28/2020,East,Corporate,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11/3/2020,Standard Class,6.5688,1,14.28
US-2021-152380,11/19/2021,Central,Consumer,Furniture,Tables,BPI Conference Tables,11/23/2021,Standard Class,-131.445,3,219.075
CA-2019-144253,5/4/2019,East,Corporate,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,5/9/2019,Second Class,12.864,2,26.8
CA-2018-130960,12/30/2018,Central,Corporate,Office Supplies,Art,Newell 350,1/4/2019,Standard Class,2.8536,3,9.84
CA-2018-111003,6/1/2018,East,Home Office,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",6/6/2018,Standard Class,20.9208,3,45.48
